tipo,sub_tipo,codigo,nombre,provincia,codigo_departamento,departamento,localidad,direccion_geo,direccion,cp,telefono,extra1_reunion,extra2_inscripcion,extra3_socios,lat,lon
Centro de jubilados,,,C DE LA 3¦ EDAD ATARDECER DE LA VIDA,BUENOS AIRES,,,INGENIERO WHI,"MASCARELLO 3724, INGENIERO WHI, BUENOS AIRES, Argentina",MASCARELLO 3724,8103,,,1993-08-24,97,,
Centro de jubilados,,,CENTRO DE JYP SAN JOSE OBRERO BOULEVARD XX,BUENOS AIRES,,,INGENIERO WHITE,"JORGE CANNING 3272, INGENIERO WHITE, BUENOS AIRES, Argentina",JORGE CANNING 3272,8103,,,2000-01-26,0,,
Centro de jubilados,,,C JYP ESPERANZA Y AMOR BERISSO,BUENOS AIRES,,,BERISSO,,,1923,,VIERNES 17.00 A 18.00 HS-,1993-03-23,150,,
Centro de jubilados,,,UNION DE JYP DE LA PCIA DE BS.AS. Y NACION ARGENTINA PUERTA DE HIERRO,BUENOS AIRES,,,BERISSO,"CALLE 164 1777, BERISSO, BUENOS AIRES, Argentina",CALLE 164 1777,1923,,700185,1996-01-04,180,,
Centro de jubilados,,,SUB-COM JYP DE LA 3ø EDAD DE LA FUNDACION FUTURO,BUENOS AIRES,,,BERISSO,"MONTEVIDEO 1333, BERISSO, BUENOS AIRES, Argentina",MONTEVIDEO 1333,1923,,MARTES Y JUEVES DE 16 A18,1996-09-12,661,-34.880693,-57.8460548
Centro de jubilados,,,C JYP CIUDAD DE BRANDSEN,BUENOS AIRES,,,CNEL BRANDSEN,"ITUZAINGO 872, CNEL BRANDSEN, BUENOS AIRES, Argentina",ITUZAINGO 872,1980,,SEMANALES,1996-04-11,65,,
Centro de jubilados,,,C JYP NUEVO AMANECER,BUENOS AIRES,,,PUNTA ALTA,"MENDOZA 879, PUNTA ALTA, BUENOS AIRES, Argentina",MENDOZA 879,8109,,MENSUAL,1994-08-22,150,-38.8694806,-62.0586784
Centro de jubilados,,,C JYP DE CHASCOMUS,BUENOS AIRES,,,CHASCOMUS,"MAZZINI 459, CHASCOMUS, BUENOS AIRES, Argentina",MAZZINI 459,7130,,,1994-11-08,54,-35.5720888,-58.016309
Centro de jubilados,,,LA CASA DE EVA PERON ASOC CIVIL DE LA 3RA JUVENTUD (ENSENADA),BUENOS AIRES,,,ENSENADA,"42 ENTRE 125 Y 126 405, ENSENADA, BUENOS AIRES, Argentina",42 ENTRE 125 Y 126 405,1925,,,1998-08-14,0,,
Centro de jubilados,,,CENTRO DE TURISMO PARA JP Y FAMILIAS,BUENOS AIRES,,,BELEN DE ESCO,"DR. TRAVI 652, BELEN DE ESCO, BUENOS AIRES, Argentina",DR. TRAVI 652,1625,,3200125,1998-06-30,42,,
Centro de jubilados,,,CENTRO DE JUB. AMIGOS POR LA TERCERA EDAD,BUENOS AIRES,,,GARIN,,,1619,,,2001-07-25,0,,
Centro de jubilados,,,CLUB SOC Y REC JP Y ADHERENTES LOS ABUELOS DE GARIN,BUENOS AIRES,,,GARIN,"LAVALLE 4060, GARIN, BUENOS AIRES, Argentina",LAVALLE 4060,1619,,1ø SABADO DE CADA MES.,1989-11-09,250,-34.4302093,-58.6996894
Centro de jubilados,,,"CLUB DE LOS CHICOS GRANDES SOCIAL, CULTURAL Y DEPORTIVO",BUENOS AIRES,,,MAQUINISTA SA,"FORMOSA 1256, MAQUINISTA SA, BUENOS AIRES, Argentina",FORMOSA 1256,1620,,MENSUALES - 3ø SABADO 18H,1996-02-06,103,,
Centro de jubilados,,,C JYP DULCE GOLONDRINA,BUENOS AIRES,,,J.MARIA EZEIZ,"SAN LORENZO 477, J.MARIA EZEIZ, BUENOS AIRES, Argentina",SAN LORENZO 477,1804,,1000423,1999-03-25,94,,
Centro de jubilados,,,C JYP DE LA FAMILIA DE JOSE MARIA EZEIZA,BUENOS AIRES,,,EZEIZA,"INDEPENDENCIA 62, EZEIZA, BUENOS AIRES, Argentina",INDEPENDENCIA 62,1804,,1000432,2000-03-03,0,-34.8487168,-58.5296379
Centro de jubilados,,,CTRO UNIDOS DE LUIS GUILLON,BUENOS AIRES,,,LUIS GUILLON,"GAMARRA 51, LUIS GUILLON, BUENOS AIRES, Argentina",GAMARRA 51,1838,,8800118,1986-11-07,247,-34.802307,-58.4562888
Centro de jubilados,,,DEPTO JYP EL MANGRULLO DEL CLUB SOC Y DEP UNION Y PROGRESO,BUENOS AIRES,,,LOS CARDALES,"SAN MARTIN 70, LOS CARDALES, BUENOS AIRES, Argentina",SAN MARTIN 70,2814,,3200048,1990-11-26,130,-34.3271582,-58.9853043
Centro de jubilados,,,C JYP LOS ABUELOS,BUENOS AIRES,,,FLORENCIO VAR,"ISMAEL ANTOGNOLI 532, FLORENCIO VAR, BUENOS AIRES, Argentina",ISMAEL ANTOGNOLI 532,1888,,,1996-03-20,100,,
Centro de jubilados,,,C JYP JUAN DOMINGO PERON BOSQUES,BUENOS AIRES,,,BOSQUES,"BARRIO PTE PERON RUTA 2 0, BOSQUES, BUENOS AIRES, Argentina",BARRIO PTE PERON RUTA 2 0,1889,,,1989-10-11,270,,
Centro de jubilados,,,CENTRO DE JYP SANTA RITA,BUENOS AIRES,,, ING. ALLAN,"JUANA DE IBARBOROU 757,  ING. ALLAN, BUENOS AIRES, Argentina",JUANA DE IBARBOROU 757,1891,,1000452,2000-09-07,50,,
Centro de jubilados,,,CTRO. DE VET.DE GUERRA DE MALVINAS GRAL. ALVARADO,BUENOS AIRES,,,MIRAMAR,"21 1027, MIRAMAR, BUENOS AIRES, Argentina",21 1027,7607,,1119002,1995-09-19,0,,
Centro de jubilados,,,C JYP DE LA ANGELITA,BUENOS AIRES,,,LA ANGELITA,,,6003,,,1995-04-24,100,,
Centro de jubilados,,,ASOC DE JUB Y 3ø EDAD UNIàN Y AMISTAD SAN JOS OBRERO,BUENOS AIRES,,,MAR DEL PLATA,"HERNANDARIAS 4390, MAR DEL PLATA, BUENOS AIRES, Argentina",HERNANDARIAS 4390,7600,,,1993-06-28,61,-38.029073,-57.573413
Centro de jubilados,,,C JYP 3ERA EDAD EL PROGRESO,BUENOS AIRES,,,MAR DEL PLATA,"TRIPULANTES DEL FOUN 5450, MAR DEL PLATA, BUENOS AIRES, Argentina",TRIPULANTES DEL FOUN 5450,7600,,,1992-10-04,104,,
Centro de jubilados,,,CLUB EDAD MADURA,BUENOS AIRES,,,MAR DEL PLATA,"GASCON 3548, MAR DEL PLATA, BUENOS AIRES, Argentina",GASCON 3548,7600,,,1992-09-08,140,-38.0012669,-57.5612397
Centro de jubilados,,,C JYP GRUPO DON BOSCO,BUENOS AIRES,,,MAR DEL PLATA,"RIVADAVIA 4574, MAR DEL PLATA, BUENOS AIRES, Argentina",RIVADAVIA 4574,7600,,MARTES Y VIERNES 15 A 18,1995-04-17,350,-37.9682322,-57.610812
Centro de jubilados,,,SUBCOM JYP DEL SIND OBRERO DE LA INDUSTRIA DEL PESCADO,BUENOS AIRES,,,M DEL PLATA,"12 DE OCTUBRE 4425, M DEL PLATA, BUENOS AIRES, Argentina",12 DE OCTUBRE 4425,7600,,QUINCENAL,1995-03-03,43,,
Centro de jubilados,,,C JYP AMOR Y ALEGRIA,BUENOS AIRES,,,MAR DEL PLATA,"JUANAN MANSO 86, MAR DEL PLATA, BUENOS AIRES, Argentina",JUANAN MANSO 86,7600,,LUNES Y JUEVES DEL MES.,1996-01-09,48,,
Centro de jubilados,,,C JP Y 3ø EDAD ZONA OESTE,BUENOS AIRES,,,MAR DEL PLATA,"TRES ARROYOS 2614, MAR DEL PLATA, BUENOS AIRES, Argentina",TRES ARROYOS 2614,7600,,1100122,1996-01-10,730,-37.965369,-57.5761672
Centro de jubilados,,,C JP Y 3ø EDAD NUEVA AURORA,BUENOS AIRES,,,MAR DEL PLATA,"PRIMERA JUNTA 6521, MAR DEL PLATA, BUENOS AIRES, Argentina",PRIMERA JUNTA 6521,7600,,MIERCOLES DE 16 A 20 HS.,1996-01-30,343,-38.00616,-57.5736666
Centro de jubilados,,,C JP Y 3° EDAD ETERNA JUVENTUD,BUENOS AIRES,,,MAR DEL PLATA,"TRINIDAD TOBAGO 1356, MAR DEL PLATA, BUENOS AIRES, Argentina",TRINIDAD TOBAGO 1356,7600,,,1997-05-30,49,-37.9682547,-57.6265265
Centro de jubilados,,,C JPR Y PERS 3 EDAD EMPEZAR A VIVIR,BUENOS AIRES,,,MAR DEL PLATA,"AV. JARA 2560, MAR DEL PLATA, BUENOS AIRES, Argentina",AV. JARA 2560,7600,,1100130,1998-02-11,51,,
Centro de jubilados,,,C JP Y DE LA 3ø EDAD  LA AMISTAD,BUENOS AIRES,,,MAR DEL PLATA,"AV. ESTRADA 5584, MAR DEL PLATA, BUENOS AIRES, Argentina",AV. ESTRADA 5584,7600,,1100156,1998-05-05,84,,
Centro de jubilados,,,"C J,P. Y 3° EDAD  VILLA PINARES",BUENOS AIRES,,,MAR DEL PLATA,"ANDRADE 113, MAR DEL PLATA, BUENOS AIRES, Argentina",ANDRADE 113,7600,,1100152,1999-07-29,68,,
Centro de jubilados,,,ALBORADA C JP Y 3ø EDAD,BUENOS AIRES,,,MAR DEL PLATA,"AV. ALIO 2751, MAR DEL PLATA, BUENOS AIRES, Argentina",AV. ALIO 2751,7600,,,1999-09-17,112,,
Centro de jubilados,,,C JP Y ADULTOS MALVINAS ARGENTINAS,BUENOS AIRES,,,MAR DEL PLATA,"BAHIA BLANCA 1371, MAR DEL PLATA, BUENOS AIRES, Argentina",BAHIA BLANCA 1371,7600,,,1999-09-17,66,-37.9850046,-57.5889971
Centro de jubilados,,,C JYP ENCUENTRO FELIZ,BUENOS AIRES,,,MAR DEL PLATA,"ROSALES 1400, MAR DEL PLATA, BUENOS AIRES, Argentina",ROSALES 1400,7600,,1100154,2000-05-02,57,,
Centro de jubilados,,,"CTRO. DE J,P, Y 3° EDAD BOSQUE GRANDE",BUENOS AIRES,,,MAR DEL PLATA,"REFORMA UNIVERSITARIA 1615, MAR DEL PLATA, BUENOS AIRES, Argentina",REFORMA UNIVERSITARIA 1615,7600,,9900585,2000-06-02,46,-38.02349,-57.6170678
Centro de jubilados,,,C JYP DEL S.U.T.E.R. Y H.,BUENOS AIRES,,,MAR DEL PLATA,"MORENO 4346, MAR DEL PLATA, BUENOS AIRES, Argentina",MORENO 4346,7600,,,2000-06-07,0,-38.0093938,-57.5339215
Centro de jubilados,,,C INTERZONAL JP 3° EDAD Y DISCAPACITADOS EJEMPLO DE VIDA DE PLAYA SERENA,BUENOS AIRES,,,MAR DEL PLATA,"CALLE 413 750, MAR DEL PLATA, BUENOS AIRES, Argentina",CALLE 413 750,7600,,,2000-07-10,42,,
Centro de jubilados,,,"CTRO. DE J, P. Y TERCERA EDAD CERRITO SUR .-",BUENOS AIRES,,,MAR DEL PLATA,"GARCIA LORCA 4678, MAR DEL PLATA, BUENOS AIRES, Argentina",GARCIA LORCA 4678,7600,,1100176,2005-04-16,40,,
Centro de jubilados,,,CLUB DE JUB DE EDUCACION PARA LA SALUD,BUENOS AIRES,,,MAR DEL PLATA,"9 DE JULIO 4925, MAR DEL PLATA, BUENOS AIRES, Argentina",9 DE JULIO 4925,7600,,9900583,1985-11-01,204,-37.9669884,-57.6041857
Centro de jubilados,,,C JYP BENEFICIARIOS DE CAPRECOM CEBECA,BUENOS AIRES,,,MAR DEL PLATA,"AV LURO Y SGO ESTERO 2450, MAR DEL PLATA, BUENOS AIRES, Argentina",AV LURO Y SGO ESTERO 2450,7600,,MARTES Y JUEVES 15 A 17 H,1985-07-18,289,,
Centro de jubilados,,,C JYP JUST DEL PDO DE GRAL PUEYRREDON,BUENOS AIRES,,,MAR DEL PLATA,"ALBERTI 3373, MAR DEL PLATA, BUENOS AIRES, Argentina",ALBERTI 3373,7600,,1100069,1991-04-10,663,-37.9737186,-57.6180259
Centro de jubilados,,,C JPYR RADICALES  MAR DEL PLATA,BUENOS AIRES,,,MAR DEL PLATA,"SAN MARTIN 3784, MAR DEL PLATA, BUENOS AIRES, Argentina",SAN MARTIN 3784,7600,,2 Y 4 JUEVES DEL MES,1987-09-11,330,-37.98977,-57.5660991
Centro de jubilados,,,C JYP DE GAS DEL ESTADO - MAR DEL PLATA - ABELARDO IPUCHA,BUENOS AIRES,,,MAR DEL PLATA,"RAWSON 4844, MAR DEL PLATA, BUENOS AIRES, Argentina",RAWSON 4844,7600,,,1992-01-27,120,-37.9662894,-57.6347322
Centro de jubilados,,,C JYP DEL PAMI POR LA JUSTICIA SOC B§ 180,BUENOS AIRES,,,MAR DEL PLATA,"RIVADAVIA 7544, MAR DEL PLATA, BUENOS AIRES, Argentina",RIVADAVIA 7544,7600,,,1992-02-25,0,-37.9682322,-57.610812
Centro de jubilados,,,C JYP SIERRA DE LOS PADRES,BUENOS AIRES,,,GRAL PUEYRRED,"CIRCUITO SAN MARTIN 342, GRAL PUEYRRED, BUENOS AIRES, Argentina",CIRCUITO SAN MARTIN 342,7601,,MENSUALES,1997-08-19,34,,
Centro de jubilados,,,C JYP LA GLORIA DE LA PEREGRINA,BUENOS AIRES,,,S DE LOS PADR,,,7601,,1100141,1998-05-04,72,,
Centro de jubilados,,,C JYP JOSE MARIA MUÑOZ,BUENOS AIRES,,,VILLA MAIPU,"SAENZ PE¥A 112, VILLA MAIPU, BUENOS AIRES, Argentina",SAENZ PE¥A 112,1650,,810087,1994-09-06,237,,
Centro de jubilados,,,SIND LUZ Y FUERZA CAP FED ZONA SAN MARTIN,BUENOS AIRES,,,SAN MARTIN,,,1650,,8800077,1984-07-06,1442,,
Centro de jubilados,,,C JYP DRA ALICIA MOREAU DE JUSTO,BUENOS AIRES,,,SAN MARTIN,"CALLE 93 2263, SAN MARTIN, BUENOS AIRES, Argentina",CALLE 93 2263,1650,,810121,1996-10-31,81,,
Centro de jubilados,,,C JYP EN COMPAÑIA,BUENOS AIRES,,,SAN MARTIN,"MITRE 3467, SAN MARTIN, BUENOS AIRES, Argentina",MITRE 3467,1650,,810156,1999-04-30,104,-34.5810107,-58.5433835
Centro de jubilados,,,C JYP CPJ,BUENOS AIRES,,,VILLA BALLEST,"11 DE SEPTIEMBRE 320, VILLA BALLEST, BUENOS AIRES, Argentina",11 DE SEPTIEMBRE 320,1653,,810086,1994-08-26,78,,
Centro de jubilados,,,C JYP 30 DE SETIEMBRE,BUENOS AIRES,,,VILLA BALLEST,"FORMOSA 550, VILLA BALLEST, BUENOS AIRES, Argentina",FORMOSA 550,1653,,800153,1990-02-28,135,,
Centro de jubilados,,,C JYP 21 DE SETIEMBRE,BUENOS AIRES,,,VILLA BALLEST,"QUINTANA 6165, VILLA BALLEST, BUENOS AIRES, Argentina",QUINTANA 6165,1653,,MARTES,1990-03-19,87,,
Centro de jubilados,,,C JYP LA FELICIDAD,BUENOS AIRES,,,VILLA BALLEST,"AVELLANEDA 1266, VILLA BALLEST, BUENOS AIRES, Argentina",AVELLANEDA 1266,1653,,VIERNES 16 HS,1990-05-17,170,,
Centro de jubilados,,,C JYP EL RINCONCITO DEL AYER,BUENOS AIRES,,,JOSE LEON SUA,"Nø3 524, JOSE LEON SUA, BUENOS AIRES, Argentina",Nø3 524,1655,,,1994-02-18,37,,
Centro de jubilados,,,C RECR JYP Y 3ø EDAD CORAZONES UNIDOS,BUENOS AIRES,,,JOSE LEON SUA,"ANDRES LAMAS 9344, JOSE LEON SUA, BUENOS AIRES, Argentina",ANDRES LAMAS 9344,1655,,MARTES Y SABADOS 15 A 19,1987-09-09,60,,
Centro de jubilados,,,C JP Y ADHERENTES AMISTAD,BUENOS AIRES,,,BILLINGHURST,"TRIUNVIRATO 4051, BILLINGHURST, BUENOS AIRES, Argentina",TRIUNVIRATO 4051,1650,,800301,1996-08-08,60,-34.5658117,-58.5943829
Centro de jubilados,,,C JYP AMIGOS DE VILLA MAIPU,BUENOS AIRES,,,VILLA MAIPU,"JULIO A. ROCA 1868, VILLA MAIPU, BUENOS AIRES, Argentina",JULIO A. ROCA 1868,1650,,800241,1994-08-03,220,,
Centro de jubilados,,,INTER-CTRO JYP DE SAN MARTIN,BUENOS AIRES,,,VILLA MAIPU,"JUNIN 2147, VILLA MAIPU, BUENOS AIRES, Argentina",JUNIN 2147,1650,,,1990-03-02,10,-34.5748163,-58.5239259
Centro de jubilados,,,C JYP DE LA REP ARG FRANCISCO MANRIQUE,BUENOS AIRES,,,SAN ANDRES,"RIOBAMBA 3376, SAN ANDRES, BUENOS AIRES, Argentina",RIOBAMBA 3376,1651,,8800066,1989-06-07,154,,
Centro de jubilados,,,C JYP BIENVENIDOS,BUENOS AIRES,,,VILLA ZAGALA,,,1651,,,1993-10-20,45,,
Centro de jubilados,,,C JP Y 3¦ EDAD EMMANUEL,BUENOS AIRES,,,VILLA ZAGALA,,,1651,,,1994-09-12,75,,
Centro de jubilados,,,LOS AMIGOS DE VILLA LOMA HERMOSA,BUENOS AIRES,,,LOMA HERMOSA,"FLORIDA 915, LOMA HERMOSA, BUENOS AIRES, Argentina",FLORIDA 915,1657,,,,83,-34.5638949,-58.6067338
Centro de jubilados,,,C JYP LA FAMILIA DE LOMA HERMOSA,BUENOS AIRES,,,LOMA HERMOSA,"MORGANTI 8826, LOMA HERMOSA, BUENOS AIRES, Argentina",MORGANTI 8826,1657,,JUEVES,1991-06-05,110,-34.5694161,-58.6010112
Centro de jubilados,,,C JYP LA AMISTAD,BUENOS AIRES,,,SAN MIGUEL,"EL ZONDA 3042, SAN MIGUEL, BUENOS AIRES, Argentina",EL ZONDA 3042,1663,,,1995-02-09,30,,
Centro de jubilados,,,C JYP 20 DE SEPTIEMBRE,BUENOS AIRES,,,SAN MIGUEL,"JULIO A. ROCA 4047, SAN MIGUEL, BUENOS AIRES, Argentina",JULIO A. ROCA 4047,1663,,,1998-03-12,59,-34.5462256,-58.7232405
Centro de jubilados,,,C JYP FE Y LEALTAD,BUENOS AIRES,,,SAN MIGUEL,"TOMAS A EDISON 5366, SAN MIGUEL, BUENOS AIRES, Argentina",TOMAS A EDISON 5366,1663,,800392,1999-02-12,104,,
Centro de jubilados,,,C DE JYP LAS MALVINAS DE GRAND BOURG,BUENOS AIRES,,,GRAND BOURG,"MAIPÚ 55, GRAND BOURG, BUENOS AIRES, Argentina",MAIPÚ 55,1615,,,2000-04-10,0,-34.5003266,-58.7226435
Centro de jubilados,,,C JYP REVIVIR,BUENOS AIRES,,,JOSE C PAZ,"JUAN B JUSTO 3538, JOSE C PAZ, BUENOS AIRES, Argentina",JUAN B JUSTO 3538,1665,,SEMANAL,1993-08-13,200,-34.518674,-58.7341159
Centro de jubilados,,,C JYP BARRIO LA PRIMAVERA,BUENOS AIRES,,,JOSE C PAZ,"TAPI 620, JOSE C PAZ, BUENOS AIRES, Argentina",TAPI 620,1665,,800276,1995-02-28,80,-34.5311486,-58.7970508
Centro de jubilados,,,CTRO. DE JYP CEN.CO.FE. ( CENTRO DEL CORO FELIZ),BUENOS AIRES,,,JOSE C. PAAZ,"MUÑOZ 3682, JOSE C. PAAZ, BUENOS AIRES, Argentina",MUÑOZ 3682,1661,,,2001-04-24,0,,
Centro de jubilados,,,"CENTRO DE JUB., PENS. Y 3ª EDAD PICAFLOR",BUENOS AIRES,,,JOSE C. PAZ,"FELIX AZARA 5528, JOSE C. PAZ, BUENOS AIRES, Argentina",FELIX AZARA 5528,1665,,800403,2001-11-01,110,,
Centro de jubilados,,,"CI,TE.SOL CENTRO INTEGRAL DE LA 3° EDAD",BUENOS AIRES,,,LOS POLVORINES,"MURGIONDO 1852, LOS POLVORINES, BUENOS AIRES, Argentina",MURGIONDO 1852,1613,,800372,2000-07-20,74,,
Centro de jubilados,,,C JYP VOLVER A VIVIR,BUENOS AIRES,,,VILLA DE MAYO,"AV. PTE. PERON 680, VILLA DE MAYO, BUENOS AIRES, Argentina",AV. PTE. PERON 680,1612,,800398,1994-09-06,596,,
Centro de jubilados,,,FED DE JYP DEL NOROESTE DE LA PCIA BS. AS.,BUENOS AIRES,,,GRAL.VILLEGAS,"SAAVEDRA 949, GRAL.VILLEGAS, BUENOS AIRES, Argentina",SAAVEDRA 949,6230,,,1998-12-28,6,,
Centro de jubilados,,,COM JYP DE SANTA REGINA,BUENOS AIRES,,,SANTA REGINA,"PLANTA URBANA 0, SANTA REGINA, BUENOS AIRES, Argentina",PLANTA URBANA 0,6105,,,1984-04-30,0,,
Centro de jubilados,,,SUB-COM DE JYP MAYOR LOPEZ,BUENOS AIRES,,,JUNIN,,,6000,,,1993-11-15,198,,
