tipo,sub_tipo,codigo,nombre,provincia,codigo_departamento,departamento,localidad,direccion_geo,direccion,cp,telefono,extra1_delegacion,extra2_codigo_delegacion,extra3,lat,lon
Farmacia,,910015922,DE CARIA,BUENOS AIRES,,,TURDERA,"A ARGENTINA 522, TURDERA, BUENOS AIRES, Argentina",A ARGENTINA 522,1834,,LANUS,10,,,
Farmacia,,910200706,DE LA PLAZA S.C.S.,BUENOS AIRES,,,AVELLANEDA,"AVENIDA MITRE 844, AVELLANEDA, BUENOS AIRES, Argentina",AVENIDA MITRE 844,1870,,LANUS,10,,,
Farmacia,,910204422,DE LAS FLORES,BUENOS AIRES,,,WILDE,"LAS FLORES 501, WILDE, BUENOS AIRES, Argentina",LAS FLORES 501,1875,,LANUS,10,,,
Farmacia,,910016671,DE ORTUZAR,BUENOS AIRES,,,LOMAS DE Z,"BUSTOS 891, LOMAS DE Z, BUENOS AIRES, Argentina",BUSTOS 891,1832,,LANUS,10,,,
Farmacia,,910201437,DE STEFANO,BUENOS AIRES,,,LOMAS DE Z,"H YRIGOYEN 8101, LOMAS DE Z, BUENOS AIRES, Argentina",H YRIGOYEN 8101,1832,,LANUS,10,,,
Farmacia,,910206892,DE TURRIS,BUENOS AIRES,,,BANFIELD,"LARROQUE 1317, BANFIELD, BUENOS AIRES, Argentina",LARROQUE 1317,1828,,LANUS,10,,,
Farmacia,,910011024,DEGANIS,BUENOS AIRES,,,LOMAS DE Z,"MOLINA ARROTEA 918, LOMAS DE Z, BUENOS AIRES, Argentina",MOLINA ARROTEA 918,1832,,LANUS,10,,,
Farmacia,,910016794,DEL BOULEVARD,BUENOS AIRES,,,MONTE GRAN,"BOULEVARD BS AS 905, MONTE GRAN, BUENOS AIRES, Argentina",BOULEVARD BS AS 905,1842,,LANUS,10,,,
Farmacia,,910204855,DEL PEBLO,BUENOS AIRES,,,LOMAS DE Z,"LORIA 120, LOMAS DE Z, BUENOS AIRES, Argentina",LORIA 120,1832,,LANUS,10,,,
Farmacia,,910201934,DEL PINO,BUENOS AIRES,,,LOMAS DE Z,"FONROUGE Y AV ALS, LOMAS DE Z, BUENOS AIRES, Argentina",FONROUGE Y AV ALS,1832,,LANUS,10,,,
Farmacia,,910017311,DEL PUEBLO,BUENOS AIRES,,,LOMAS DE Z,"25 DE MAYO, LOMAS DE Z, BUENOS AIRES, Argentina",25 DE MAYO,1832,,LANUS,10,,,
Farmacia,,910205044,DEL PUEBLO,BUENOS AIRES,,,EZEIZA,"CONQUISTA DEL DESI 214, EZEIZA, BUENOS AIRES, Argentina",CONQUISTA DEL DESI 214,1804,,LANUS,10,,,
Farmacia,,910206919,DELAGARDE,BUENOS AIRES,,,CLAYPOLE,"REP ARGENTINA 3813, CLAYPOLE, BUENOS AIRES, Argentina",REP ARGENTINA 3813,1849,,LANUS,10,,,
Farmacia,,910202539,DENICOLA,BUENOS AIRES,,,CLAYPOLE,"LIRIO 671, CLAYPOLE, BUENOS AIRES, Argentina",LIRIO 671,1849,,LANUS,10,,,
Farmacia,,910025328,DI CARLO,BUENOS AIRES,,,LANUS,"O'HIGGINS 1295, LANUS, BUENOS AIRES, Argentina",O'HIGGINS 1295,1824,,LANUS,10,,,
Farmacia,,910012359,DI LERNIA,BUENOS AIRES,,,TEMPERLEY,"CANGALLO 2, TEMPERLEY, BUENOS AIRES, Argentina",CANGALLO 2,1834,,LANUS,10,,,
Farmacia,,910016358,DI MENZA,BUENOS AIRES,,,UNION FERR,"AVENIDA EL TREBOL 10, UNION FERR, BUENOS AIRES, Argentina",AVENIDA EL TREBOL 10,1856,,LANUS,10,,,
Farmacia,,910204331,DIAMANDY,BUENOS AIRES,,,WILDE,"AVENIDA MITRE 6202, WILDE, BUENOS AIRES, Argentina",AVENIDA MITRE 6202,1875,,LANUS,10,,,
Farmacia,,910202031,DIAMANDY,BUENOS AIRES,,,SARANDI,"AVENIDA MITRE 2702, SARANDI, BUENOS AIRES, Argentina",AVENIDA MITRE 2702,1872,,LANUS,10,,,
Farmacia,,910201873,DOCE DE OCTUBRE,BUENOS AIRES,,,AVELLANEDA,"12 DE OCTUBRE 601, AVELLANEDA, BUENOS AIRES, Argentina",12 DE OCTUBRE 601,1870,,LANUS,10,,,
Farmacia,,910030364,DOMINICO,BUENOS AIRES,,,VILLA DOMINICO,"AVENIDA MITRE 4701, VILLA DOMINICO, BUENOS AIRES, Argentina",AVENIDA MITRE 4701,1874,,LANUS,10,,,
Farmacia,,910035330,DOS SANTOS BOTAS,BUENOS AIRES,,,AVELLANEDA,"AVENIDA BENEDETTI 3527, AVELLANEDA, BUENOS AIRES, Argentina",AVENIDA BENEDETTI 3527,1870,,LANUS,10,,,
Farmacia,,910204419,DOTTINO BARRIENTOS,BUENOS AIRES,,,MONTE GRAN,"NUESTRAS MALVINAS 1147, MONTE GRAN, BUENOS AIRES, Argentina",NUESTRAS MALVINAS 1147,1842,,LANUS,10,,,
Farmacia,,910030381,DUCA,BUENOS AIRES,,,SARANDI,"AVENIDA MITRE 2446, SARANDI, BUENOS AIRES, Argentina",AVENIDA MITRE 2446,1872,,LANUS,10,,,
Farmacia,,910015041,DUGONE,BUENOS AIRES,,,LONGCHAMPS,"ALSINA 838, LONGCHAMPS, BUENOS AIRES, Argentina",ALSINA 838,1854,,LANUS,10,,,
Farmacia,,910202709,DURO,BUENOS AIRES,,,LANUS,"PTE PERON 3701, LANUS, BUENOS AIRES, Argentina",PTE PERON 3701,1822,,LANUS,10,,,
Farmacia,,910207033,EDISON,BUENOS AIRES,,,EL JAGUEL,"TOMAS ALVA EDISON 1301, EL JAGUEL, BUENOS AIRES, Argentina",TOMAS ALVA EDISON 1301,1842,,LANUS,10,,,
Farmacia,,910204606,EL ALTO A,BUENOS AIRES,,,SARANDI,"GUEMES 850, SARANDI, BUENOS AIRES, Argentina",GUEMES 850,1870,,LANUS,10,,,
Farmacia,,910206749,EL ARCO DE LA CALZADA,BUENOS AIRES,,,RAFAEL CAL,"SAN MARTIN ESQ REP, RAFAEL CAL, BUENOS AIRES, Argentina",SAN MARTIN ESQ REP,1847,,LANUS,10,,,
Farmacia,,910011090,EL CONDOR,BUENOS AIRES,,,LOMAS DE Z,"COLOMBRES 988, LOMAS DE Z, BUENOS AIRES, Argentina",COLOMBRES 988,1832,,LANUS,10,,,
Farmacia,,910035561,ESCADA,BUENOS AIRES,,,SARANDI,"SUIPACHA 1662, SARANDI, BUENOS AIRES, Argentina",SUIPACHA 1662,1872,,LANUS,10,,,
Farmacia,,910201751,ESCALADA,BUENOS AIRES,,,REMEDIOS DE ESCALADA,"HIPOLITO YRIGOYEN 6201, REMEDIOS DE ESCALADA, BUENOS AIRES, Argentina",HIPOLITO YRIGOYEN 6201,1826,,LANUS,10,,,
Farmacia,,910204082,ESCRIBANO,BUENOS AIRES,,,LANUS,"SARMIENTO 895, LANUS, BUENOS AIRES, Argentina",SARMIENTO 895,1826,,LANUS,10,,,
Farmacia,,910011999,ESTELA MANDRILE,BUENOS AIRES,,,INGENIERO BUDGE,"CLAUDIO DE ALAS 2597, INGENIERO BUDGE, BUENOS AIRES, Argentina",CLAUDIO DE ALAS 2597,1773,,LANUS,10,,,
Farmacia,,910020291,ESTRADA,BUENOS AIRES,,,VALENTIN A,"CORONEL OBON 2147, VALENTIN A, BUENOS AIRES, Argentina",CORONEL OBON 2147,1822,,LANUS,10,,,
Farmacia,,910200103,ETCHEGARAY S.C.S.,BUENOS AIRES,,,LOMAS DE Z,"MADRID 403, LOMAS DE Z, BUENOS AIRES, Argentina",MADRID 403,1832,,LANUS,10,,,
Farmacia,,910016514,FALCON,BUENOS AIRES,,,LLAVALLOL,"FLORIDA 240, LLAVALLOL, BUENOS AIRES, Argentina",FLORIDA 240,1836,,LANUS,10,,,
Farmacia,,910202897,FARMA BARRIOS SCS,BUENOS AIRES,,,AVELLANEDA,"NUÑEZ 2218, AVELLANEDA, BUENOS AIRES, Argentina",NUÑEZ 2218,1871,,LANUS,10,,,
Farmacia,,910204580,FARMA CANNING 24 SCS,BUENOS AIRES,,,EZEIZA,"AVENIDA MARIANO CASTEX 785, EZEIZA, BUENOS AIRES, Argentina",AVENIDA MARIANO CASTEX 785,1804,,LANUS,10,,,
Farmacia,,910202788,FARMA EXPRESS SCS,BUENOS AIRES,,,LANUS,"BV GOB MARTIN RODR 1850, LANUS, BUENOS AIRES, Argentina",BV GOB MARTIN RODR 1850,1824,,LANUS,10,,,
Farmacia,,910205280,FARMA LOMAS,BUENOS AIRES,,,LOMAS DE Z,"HIPOLITO YRIGOYEN 9601, LOMAS DE Z, BUENOS AIRES, Argentina",HIPOLITO YRIGOYEN 9601,1832,,LANUS,10,,,
Farmacia,,910206194,FARMA MONTE GRANDE,BUENOS AIRES,,,M GRANDE,"BOULEVARD BS AS 179, M GRANDE, BUENOS AIRES, Argentina",BOULEVARD BS AS 179,1842,,LANUS,10,,,
Farmacia,,910203801,FARMA S Y C,BUENOS AIRES,,,RAFAEL CAL,"AVENIDA SAN MARTIN 3241, RAFAEL CAL, BUENOS AIRES, Argentina",AVENIDA SAN MARTIN 3241,1847,,LANUS,10,,,
Farmacia,,910203038,FARMA SALUD SCS,BUENOS AIRES,,,LANUS,"GENERAL BELGRANO 3221, LANUS, BUENOS AIRES, Argentina",GENERAL BELGRANO 3221,1825,,LANUS,10,,,
Farmacia,,910206875,FARMABOX,BUENOS AIRES,,,BANFIELD,"ESPRONCEDA 396, BANFIELD, BUENOS AIRES, Argentina",ESPRONCEDA 396,1828,,LANUS,10,,,
Farmacia,,910205974,FARMACIA UOM ESCALADA SCS,BUENOS AIRES,,,REMEDIOS DE ESCALADA,"HIPOLITO YRIGOYEN 6401, REMEDIOS DE ESCALADA, BUENOS AIRES, Argentina",HIPOLITO YRIGOYEN 6401,1826,,LANUS,10,,,
Farmacia,,910204562,FARMACIA UOM MODERNA SCS,BUENOS AIRES,,,LANUS,"9 DE JULIO 1352, LANUS, BUENOS AIRES, Argentina",9 DE JULIO 1352,1824,,LANUS,10,,,
Farmacia,,910202913,FARMALANUS SCS,BUENOS AIRES,,,LANUS,"PIÑEIRO 208, LANUS, BUENOS AIRES, Argentina",PIÑEIRO 208,1824,,LANUS,10,,,
Farmacia,,910205119,FAVA,BUENOS AIRES,,,TEMPERLEY,"EVA PERON 5047, TEMPERLEY, BUENOS AIRES, Argentina",EVA PERON 5047,1834,,LANUS,10,,,
Farmacia,,910206037,FAYANAS,BUENOS AIRES,,,LD ZAMORA,"H YRIGOYEN 8463, LD ZAMORA, BUENOS AIRES, Argentina",H YRIGOYEN 8463,1832,,LANUS,10,,,
Farmacia,,910205739,FCIA ASOC MUT CREE SER,BUENOS AIRES,,,WILDE,"F ONZARI 56, WILDE, BUENOS AIRES, Argentina",F ONZARI 56,1875,,LANUS,10,,,
Farmacia,,910035698,FERNANDEZ,BUENOS AIRES,,,AVELLANEDA,"AVENIDA MITRE 2044, AVELLANEDA, BUENOS AIRES, Argentina",AVENIDA MITRE 2044,1870,,LANUS,10,,,
Farmacia,,910203443,FERNANDEZ,BUENOS AIRES,,,AVELLANEDA,"AVENIDA GALICIA 54, AVELLANEDA, BUENOS AIRES, Argentina",AVENIDA GALICIA 54,1870,,LANUS,10,,,
Farmacia,,910200986,FERRADAS,BUENOS AIRES,,,VILLA TURDERA,"H YRIGOYEN 11091, VILLA TURDERA, BUENOS AIRES, Argentina",H YRIGOYEN 11091,1834,,LANUS,10,,,
Farmacia,,910201485,FERRERI,BUENOS AIRES,,,WILDE,"AVENIDA FABIAN ONSARI 1598, WILDE, BUENOS AIRES, Argentina",AVENIDA FABIAN ONSARI 1598,1870,,LANUS,10,,,
Farmacia,,910205851,FERREYRA,BUENOS AIRES,,,LANUS,"SAN MARTIN 2463, LANUS, BUENOS AIRES, Argentina",SAN MARTIN 2463,1824,,LANUS,10,,,
Farmacia,,910206381,FIEDORUK,BUENOS AIRES,,,LLAVALLOL,"SEGUI 1885, LLAVALLOL, BUENOS AIRES, Argentina",SEGUI 1885,1836,,LANUS,10,,,
Farmacia,,910206783,FINOCHIETTO,BUENOS AIRES,,,SARANDI,"ANATOLE FRANCE 778, SARANDI, BUENOS AIRES, Argentina",ANATOLE FRANCE 778,1872,,LANUS,10,,,
Farmacia,,910206674,FLOREZ REYES,BUENOS AIRES,,,EL JAGUEL,"MARIANO CASTEX 38, EL JAGUEL, BUENOS AIRES, Argentina",MARIANO CASTEX 38,1842,,LANUS,10,,,
Farmacia,,910204872,FORZATI,BUENOS AIRES,,,BANFIELD,"MARTIN RODRIGUEZ 1146, BANFIELD, BUENOS AIRES, Argentina",MARTIN RODRIGUEZ 1146,1828,,LANUS,10,,,
Farmacia,,910012240,FRANCO,BUENOS AIRES,,,MONTE GRAN,"GRAL RODRIGUEZ 129, MONTE GRAN, BUENOS AIRES, Argentina",GRAL RODRIGUEZ 129,1842,,LANUS,10,,,
Farmacia,,910020321,FRANCO ITALIANA,BUENOS AIRES,,,LANUS,"SARMIENTO 1847, LANUS, BUENOS AIRES, Argentina",SARMIENTO 1847,1824,,LANUS,10,,,
Farmacia,,910016902,FRATTI,BUENOS AIRES,,,LOMAS DE Z,"FALUCHO 302, LOMAS DE Z, BUENOS AIRES, Argentina",FALUCHO 302,1832,,LANUS,10,,,
Farmacia,,910011208,FREGA,BUENOS AIRES,,,LOMAS DE Z,"PEREYRA LUCENA 1156, LOMAS DE Z, BUENOS AIRES, Argentina",PEREYRA LUCENA 1156,1832,,LANUS,10,,,
Farmacia,,910010446,FULCHI,BUENOS AIRES,,,LONGCHAMPS,"AVENIDA BELGRANO Y, LONGCHAMPS, BUENOS AIRES, Argentina",AVENIDA BELGRANO Y,1854,,LANUS,10,,,
Farmacia,,910206953,GALLELLI,BUENOS AIRES,,,LOMAS DE Z,"AVENIDA ALSINA 1352, LOMAS DE Z, BUENOS AIRES, Argentina",AVENIDA ALSINA 1352,1837,,LANUS,10,,,
Farmacia,,910011831,GANDULFO,BUENOS AIRES,,,LOMAS DE Z,"BALCARCE 314, LOMAS DE Z, BUENOS AIRES, Argentina",BALCARCE 314,1832,,LANUS,10,,,
Farmacia,,910202154,GARABAN,BUENOS AIRES,,,SARANDI,"ARREDONDO 2718, SARANDI, BUENOS AIRES, Argentina",ARREDONDO 2718,1872,,LANUS,10,,,
Farmacia,,910206316,GARBARINO,BUENOS AIRES,,,CARLOS SPEGAZZINI,"SARMIENTO 807, CARLOS SPEGAZZINI, BUENOS AIRES, Argentina",SARMIENTO 807,1813,,LANUS,10,,,
Farmacia,,910203069,GARDELLA,BUENOS AIRES,,,REMEDIOS D,"AVENIDA ROSALES 2137, REMEDIOS D, BUENOS AIRES, Argentina",AVENIDA ROSALES 2137,1826,,LANUS,10,,,
Farmacia,,910206534,GARDERES,BUENOS AIRES,,,EZEIZA,"RECONQUISTA 614, EZEIZA, BUENOS AIRES, Argentina",RECONQUISTA 614,1804,,LANUS,10,,,
Farmacia,,910010620,GENIS,BUENOS AIRES,,,LUIS GUILL,"AVENIDA URIBURU 1402, LUIS GUILL, BUENOS AIRES, Argentina",AVENIDA URIBURU 1402,1838,,LANUS,10,,,
Farmacia,,910207203,GENIS CHAVARRIA,BUENOS AIRES,,,LUIS GUILL,"AVENIDA SAN MARTIN  1398, LUIS GUILL, BUENOS AIRES, Argentina",AVENIDA SAN MARTIN  1398,1838,,LANUS,10,,,
Farmacia,,910015290,GENNARI,BUENOS AIRES,,,TEMPERLEY,"ADOLFO GONZALEZ CH 796, TEMPERLEY, BUENOS AIRES, Argentina",ADOLFO GONZALEZ CH 796,1834,,LANUS,10,,,
Farmacia,,910012611,GIANNONI,BUENOS AIRES,,,TEMPERLEY,"CERRITO 1905, TEMPERLEY, BUENOS AIRES, Argentina",CERRITO 1905,1834,,LANUS,10,,,
Farmacia,,910010276,GIMENEZ,BUENOS AIRES,,,LLAVALLOL,"AVENIDA H YRIGOYEN 2839, LLAVALLOL, BUENOS AIRES, Argentina",AVENIDA H YRIGOYEN 2839,1836,,LANUS,10,,,
Farmacia,,910204841,GINESTA,BUENOS AIRES,,,EZEIZA,"PRAVAS 201, EZEIZA, BUENOS AIRES, Argentina",PRAVAS 201,1804,,LANUS,10,,,
Farmacia,,910206861,GISPERT,BUENOS AIRES,,,BANFIELD,"MAIPU 401, BANFIELD, BUENOS AIRES, Argentina",MAIPU 401,1828,,LANUS,10,,,
Farmacia,,910203876,GOLD,BUENOS AIRES,,,LANUS,"PARAGUAY 3201, LANUS, BUENOS AIRES, Argentina",PARAGUAY 3201,1822,,LANUS,10,,,
Farmacia,,910016824,GOLFARB,BUENOS AIRES,,,LANUS,"ITAPIRU 2724, LANUS, BUENOS AIRES, Argentina",ITAPIRU 2724,1824,,LANUS,10,,,
Farmacia,,910025471,GOLZIO,BUENOS AIRES,,,LANUS,"PRINGLES 1936, LANUS, BUENOS AIRES, Argentina",PRINGLES 1936,1824,,LANUS,10,,,
Farmacia,,910200091,GOMEZ,BUENOS AIRES,,,LANUS,"AVENIDA H YRIGOYEN 4147, LANUS, BUENOS AIRES, Argentina",AVENIDA H YRIGOYEN 4147,1824,,LANUS,10,,,
Farmacia,,910206936,GOMEZ,BUENOS AIRES,,,BERAZATEGUI,"AVENIDA MITRE 960, BERAZATEGUI, BUENOS AIRES, Argentina",AVENIDA MITRE 960,1884,,LANUS,10,,,
Farmacia,,910016266,GONZALEZ,BUENOS AIRES,,,GLEW,"PATRIA 33, GLEW, BUENOS AIRES, Argentina",PATRIA 33,1856,,LANUS,10,,,
Farmacia,,910016405,GONZALEZ,BUENOS AIRES,,,BANFIELD,"BRITO ESQUINA PINT, BANFIELD, BUENOS AIRES, Argentina",BRITO ESQUINA PINT,1828,,LANUS,10,,,
Farmacia,,910202093,GONZALEZ,BUENOS AIRES,,,TEMPERLEY,"ALTE BROWN 3875, TEMPERLEY, BUENOS AIRES, Argentina",ALTE BROWN 3875,1834,,LANUS,10,,,
Farmacia,,910206456,GONZALEZ,BUENOS AIRES,,,T SUAREZ,"SAN MARTIN 156, T SUAREZ, BUENOS AIRES, Argentina",SAN MARTIN 156,1812,,LANUS,10,,,
Farmacia,,910020352,GONZO,BUENOS AIRES,,,LANUS,"25 DE MAYO 2501, LANUS, BUENOS AIRES, Argentina",25 DE MAYO 2501,1824,,LANUS,10,,,
Farmacia,,910011225,GORCZYNSKI,BUENOS AIRES,,,LOMAS DE Z,"AVENIDA ALSINA 1585, LOMAS DE Z, BUENOS AIRES, Argentina",AVENIDA ALSINA 1585,1832,,LANUS,10,,,
Farmacia,,910200972,GRAMCKO,BUENOS AIRES,,,TEMPERLEY,"JUNCAL 810, TEMPERLEY, BUENOS AIRES, Argentina",JUNCAL 810,1834,,LANUS,10,,,
Farmacia,,910203597,GRAN SARMIENTO SCS,BUENOS AIRES,,,AVELLANEDA,"SARMIENTO 1700, AVELLANEDA, BUENOS AIRES, Argentina",SARMIENTO 1700,1870,,LANUS,10,,,
Farmacia,,910011880,GREMIAL DE LA F S T,BUENOS AIRES,,,MONTE GRAN,"ALEM LOCAL 39 161, MONTE GRAN, BUENOS AIRES, Argentina",ALEM LOCAL 39 161,1842,,LANUS,10,,,
Farmacia,,910205879,GREMIAL SUTMA,BUENOS AIRES,,,LLAVALLOL,"AVENIDA ANTARTIDA ARG 2726, LLAVALLOL, BUENOS AIRES, Argentina",AVENIDA ANTARTIDA ARG 2726,1836,,LANUS,10,,,
Farmacia,,910011242,GRIECO,BUENOS AIRES,,,BANFIELD,"BERUTTI 402, BANFIELD, BUENOS AIRES, Argentina",BERUTTI 402,1828,,LANUS,10,,,
Farmacia,,910206657,GROSZER,BUENOS AIRES,,,LANUS,"RIVADAVIA 2478, LANUS, BUENOS AIRES, Argentina",RIVADAVIA 2478,1824,,LANUS,10,,,
Farmacia,,910030473,GUERSCHANIK,BUENOS AIRES,,,SARANDI,"ACHA 648, SARANDI, BUENOS AIRES, Argentina",ACHA 648,1872,,LANUS,10,,,
Farmacia,,910204266,GUGGIARI,BUENOS AIRES,,,BURZACO,"MONTEVERDE 6596, BURZACO, BUENOS AIRES, Argentina",MONTEVERDE 6596,1852,,LANUS,10,,,
Farmacia,,910206971,GURTUBAY,BUENOS AIRES,,,LONGCHAMPS,"DR KELLERTAS 727, LONGCHAMPS, BUENOS AIRES, Argentina",DR KELLERTAS 727,1854,,LANUS,10,,,
Farmacia,,910206735,HEREDIA,BUENOS AIRES,,,GERLI,"AVENIDA LACARRA 1302, GERLI, BUENOS AIRES, Argentina",AVENIDA LACARRA 1302,1870,,LANUS,10,,,
Farmacia,,910010695,HERMIDA,BUENOS AIRES,,,MONTE GRAN,"LEANDRO N ALEM 2252, MONTE GRAN, BUENOS AIRES, Argentina",LEANDRO N ALEM 2252,1842,,LANUS,10,,,
Farmacia,,910203814,HERNANDEZ,BUENOS AIRES,,,BURZACO,"MOLINA CAMPOS 295, BURZACO, BUENOS AIRES, Argentina",MOLINA CAMPOS 295,1852,,LANUS,10,,,
Farmacia,,910011273,HERRERA,BUENOS AIRES,,,LOMAS DE Z,"FALUCHO 116, LOMAS DE Z, BUENOS AIRES, Argentina",FALUCHO 116,1832,,LANUS,10,,,
Farmacia,,910017263,HERRERA ACOSTA,BUENOS AIRES,,,CLAYPOLE,"SAN MARTIN 665, CLAYPOLE, BUENOS AIRES, Argentina",SAN MARTIN 665,1849,,LANUS,10,,,
Farmacia,,910011287,INGLESA,BUENOS AIRES,,,LOMAS DE Z,"LAPRIDA 317, LOMAS DE Z, BUENOS AIRES, Argentina",LAPRIDA 317,1832,,LANUS,10,,,
Farmacia,,910020427,INGLESA,BUENOS AIRES,,,LANUS,"MAXIMO PAZ 485, LANUS, BUENOS AIRES, Argentina",MAXIMO PAZ 485,1824,,LANUS,10,,,
Farmacia,,910020304,IRASUSTA,BUENOS AIRES,,,LANUS,"GRAL RODRIGUEZ 2134, LANUS, BUENOS AIRES, Argentina",GRAL RODRIGUEZ 2134,1824,,LANUS,10,,,
Farmacia,,910207217,JAIME,BUENOS AIRES,,,TEMPERLEY,"EL CHURRINCHE 3799, TEMPERLEY, BUENOS AIRES, Argentina",EL CHURRINCHE 3799,1834,,LANUS,10,,,
Farmacia,,910207156,KAPLAN,BUENOS AIRES,,,BURZACO,"AVENIDA ESPORA 2897, BURZACO, BUENOS AIRES, Argentina",AVENIDA ESPORA 2897,1852,,LANUS,10,,,
Farmacia,,910204327,KAVCICH,BUENOS AIRES,,,WILDE,"LAS FLORES 336, WILDE, BUENOS AIRES, Argentina",LAS FLORES 336,1875,,LANUS,10,,,
Farmacia,,910025903,KOHLER,BUENOS AIRES,,,LANUS,"25 DE MAYO 835, LANUS, BUENOS AIRES, Argentina",25 DE MAYO 835,1824,,LANUS,10,,,
Farmacia,,910205337,KOPF,BUENOS AIRES,,,LANUS,"MANUEL CASTRO 5116, LANUS, BUENOS AIRES, Argentina",MANUEL CASTRO 5116,1822,,LANUS,10,,,
Farmacia,,910011321,KORB,BUENOS AIRES,,,FIORITO,"MORATURE 2282, FIORITO, BUENOS AIRES, Argentina",MORATURE 2282,1822,,LANUS,10,,,
Farmacia,,910015940,KROUKOWSKI,BUENOS AIRES,,,GLEW,"RUTA 210 ESQ SAN 20, GLEW, BUENOS AIRES, Argentina",RUTA 210 ESQ SAN 20,1856,,LANUS,10,,,
Farmacia,,910203661,KRYLOP,BUENOS AIRES,,,BURZACO,"AVENIDA MONTEVERDE 2453, BURZACO, BUENOS AIRES, Argentina",AVENIDA MONTEVERDE 2453,1852,,LANUS,10,,,
Farmacia,,910206661,LA CONDAL,BUENOS AIRES,,,PIÑEYRO,"LEBENSOHN 799, PIÑEYRO, BUENOS AIRES, Argentina",LEBENSOHN 799,1868,,LANUS,10,,,
Farmacia,,910203273,LA ESQUINA,BUENOS AIRES,,,LOMAS DE Z,"SANTA FE 696, LOMAS DE Z, BUENOS AIRES, Argentina",SANTA FE 696,1832,,LANUS,10,,,
Farmacia,,910203862,LA PAZ,BUENOS AIRES,,,LANUS,"9 DE JULIO 2501, LANUS, BUENOS AIRES, Argentina",9 DE JULIO 2501,1824,,LANUS,10,,,
Farmacia,,910203722,LA ROTONDA DEL VAPOR,BUENOS AIRES,,,BURZACO,"ESPORA 4095, BURZACO, BUENOS AIRES, Argentina",ESPORA 4095,1852,,LANUS,10,,,
Farmacia,,910206010,LA UNION,BUENOS AIRES,,,EZEIZA,"LAS LILAS 619, EZEIZA, BUENOS AIRES, Argentina",LAS LILAS 619,1804,,LANUS,10,,,
Farmacia,,910206643,LA VACUNA SCS,BUENOS AIRES,,,VALENTIN A,"CNEL D ELIA 2794, VALENTIN A, BUENOS AIRES, Argentina",CNEL D ELIA 2794,1822,,LANUS,10,,,
Farmacia,,910042135,LABORDE,BUENOS AIRES,,,WILDE,"SALVADOR SOREDA 6161, WILDE, BUENOS AIRES, Argentina",SALVADOR SOREDA 6161,1875,,LANUS,10,,,
Farmacia,,910035051,LACARRA SCS,BUENOS AIRES,,,GERLI,"LACARRA 1702, GERLI, BUENOS AIRES, Argentina",LACARRA 1702,1870,,LANUS,10,,,
Farmacia,,910206503,LAGONEGRO,BUENOS AIRES,,,REMEDIOS DE ESCALADA,"MARCO AVELLANEDA 1100, REMEDIOS DE ESCALADA, BUENOS AIRES, Argentina",MARCO AVELLANEDA 1100,1826,,LANUS,10,,,
Farmacia,,910201532,LANDRIEL,BUENOS AIRES,,,E ECHEVERR,"PORQUERAS 279, E ECHEVERR, BUENOS AIRES, Argentina",PORQUERAS 279,1806,,LANUS,10,,,
Farmacia,,910030534,LAPRIDA,BUENOS AIRES,,,AVELLANEDA,"AVENIDA MITRE 12, AVELLANEDA, BUENOS AIRES, Argentina",AVENIDA MITRE 12,1870,,LANUS,10,,,
Farmacia,,910206813,LAPRIDA,BUENOS AIRES,,,AVELLANEDA,"AVENIDA MITRE 1002, AVELLANEDA, BUENOS AIRES, Argentina",AVENIDA MITRE 1002,1870,,LANUS,10,,,
Farmacia,,910202294,LASER SCS,BUENOS AIRES,,,AVELLANEDA,"AVENIDA BARTOLOME MITRE 326, AVELLANEDA, BUENOS AIRES, Argentina",AVENIDA BARTOLOME MITRE 326,1870,,LANUS,10,,,
Farmacia,,910203627,LAUDANI,BUENOS AIRES,,,TEMPERLEY,"AVENIDA EVA PERON 701, TEMPERLEY, BUENOS AIRES, Argentina",AVENIDA EVA PERON 701,1834,,LANUS,10,,,
Farmacia,,910207125,LEUNDA,BUENOS AIRES,,,RAFAEL CAL,"ALTAMIRA 1999, RAFAEL CAL, BUENOS AIRES, Argentina",ALTAMIRA 1999,1847,,LANUS,10,,,
Farmacia,,910015395,LLANO,BUENOS AIRES,,,TEMPERLEY,"LOS EUCALIPTOS 259, TEMPERLEY, BUENOS AIRES, Argentina",LOS EUCALIPTOS 259,1834,,LANUS,10,,,
Farmacia,,910017059,LOFRANO,BUENOS AIRES,,,LOMAS DE Z,"MITRE 188, LOMAS DE Z, BUENOS AIRES, Argentina",MITRE 188,1832,,LANUS,10,,,
Farmacia,,910011365,LOPEZ,BUENOS AIRES,,,TEMPERLEY,"GARIBALDI 1170, TEMPERLEY, BUENOS AIRES, Argentina",GARIBALDI 1170,1834,,LANUS,10,,,
Farmacia,,910201529,LOPEZ,BUENOS AIRES,,,WILDE,"AVENIDA MITRE 6498, WILDE, BUENOS AIRES, Argentina",AVENIDA MITRE 6498,1875,,LANUS,10,,,
Farmacia,,910205058,LOPEZ,BUENOS AIRES,,,SARANDI,"PASTEUR 599, SARANDI, BUENOS AIRES, Argentina",PASTEUR 599,1872,,LANUS,10,,,
Farmacia,,910206691,LUIS GUILLON SCS,BUENOS AIRES,,,LUIS GUILL,"URIBURU 1803, LUIS GUILL, BUENOS AIRES, Argentina",URIBURU 1803,1838,,LANUS,10,,,
